ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Comment,Countries,ELCatMacroareas,classification,endangerment,code_authorities,codes,alt_names
2552,Nakara,,-12.166817,134.486542,naka1260,nck,,AU,Australia,Maningrida,severely endangered,ISO 639-3,nck,Kokori; Nagara; Na-kara; Naka:ra; Naga:ra; Ngara; Gukari; Gukariya; Nakkara
2553,Ngan'gityemerri,,-14.268,131.237,nang1259,nam,,AU,Australia,Southern Daly,endangered,ISO 639-3,nam,Ngan'gityemeri; Ngan'gikurunggurr; Nangikurrunggurr; Ngenkikurrunggur; Ngangikarangurr; Ngankikurrunkurr; Nangikurunggurr; Ngankikurungkurr; Tyemeri; Marityemeri; Ngangikurrunggurr; Moil; Ngangikurongor; Ngangikurrungur; Nangityemeri; Ngenkityemeri
2554,Narungga,,-31.34203119,133.7639065,naru1238,nnr,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,nnr,Nanunga; Naranga; Narranga; Narranggu; Narrangu; Adjahdurah; Turra; Narrang-gu; Narrang-u; Nar-anga; Narunga; Adjadura; Murinandji; Moor-in-nunjie; Wallaroo tribe; Adjahdural; Narangga
2555,Ndjebbana,,-12.045029,134.229557,djee1236,djj,,AU,Australia,Maningrida,endangered,ISO 639-3,djj,Gunibidji; Gunavidji; Ndjébbana; Djeebbana; Gunawitji; Gunabidji; Gunabwidji; Gunjibidji; Witji; Kunibidji; Ndjéya; Gijiya; Djeepana; Gunaviji; Gunavidgi; NdjÃ©bbana
2556,Ngaanyatjarra,,-25.983872,127.007311,ngaa1240,ntj,,AU,Australia,Pama-Nyungan,threatened,ISO 639-3,ntj,Nyanganyatjara; Ngaanjatjarra; Ngadawongga; Witjandja; Kurara; Jabungadja; Ku:rara Nadadjara; Nga:da; Nga:dapitjardi; Ngad-adara; Ngadatara; Ngadatjara; Ngadjatara; Nganadjara; Ngatatara; Ngatatjara; Rumudjara; Teitudjara; Wan:udjara; Warara; Wirtjandja; Ngadhawonga; Ngarawonga; Nana; Warburton Ranges; Ngadadjara; Ngaanyatjara
2557,Ngarinyman,,-16.97501636,131.9362017,ngar1235,nbj,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,nbj,Ngarinmany; Agarinman; Airiman; Ainman; Hainman; Heineman; Hyneman; Nariman; Narinman; Ngaiman; Ngaimmun; Ngainman; Ngainmun; Ngarinman; Ngarnman; Ngraimun; Ngrainmunynhgahri; Ngrarmun; Ngrainmun
2558,Dení,,-6.5773,-68.1591,deni1241,dny,,BR,South America,Arawan,threatened,ISO 639-3,dny,Deni; Den; Dani
2559,Ngarluma,,-20.848545,117.696075,ngar1287,nrl,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,nrl,Ngalama; Ngaluma; Ngallooma; Gnalooma; Gnalouma; Gnalluma; Ngar-luma; Qualluana; Naluma; Nickol Bay tribe; Kymurra; Paljari; Kariera-Ngaluma
2560,Nyamal,,-21.30071734,119.7091996,nyam1271,nly,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,nly,Njamat; Wanbarda; Widagari; Widagaree; Wirdakarri; Weedokarry; Weedookary; Pundju Njamal; Pundu N'amal; Njamal; Njamarl; Gnamo; Tjingkai Njamal; Ibarga; Ibarrga; Ibargo; Nyamel; N'amal; Njalmal; Namal; Namel
2561,Nyangumarta,,-19.844227,121.439695,nyan1301,nna,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,nna,Ibarga; Ibarrga; Ibargo; I:baruga; Iparuka; Ngurlipartu; Pijikala; Nyangahyatjarra; Njangamarda; Kularupulu; Kundal; Waljuli Njangamarda; Nangamada; Nangam-urda; Nangumarda; Ngapakarna; Ngapakoreilitja; Ngardungardu; Njadamarda; Njangamada; Njangomada; Njangumada; Njangumarda; Njanja-marta; Nyangamada; Nyangumada; Nyangumarda; Nyangumata; Warmala; Nangumada; Nangumurdu; Ngolibardu; Ngulipartu; Nungoo'murdoo; Nya'umada; Nyangumurtu; Nangamurda
2562,Nyikina,,-18.20260282,124.2885679,nyig1240,nyh,,AU,Australia,Nyulnyulan,severely endangered,ISO 639-3,nyh,Njigina; Njikena; Nyigini; Njigena; Nigena; Nyi-gini; Njikin; Njigana; Wanji; Tjaba; Dja:ba; Yeeda; Nyigina
2564,Paakantyi,,-31.12813021,144.2235677,darl1243,drl,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,drl,Darling; Darling River Language; Kula; Baagandji; Southern Baagandji; Barkindji; Barkandj; Paakantji; Kurnu; Guerno; Kornu; Cornu; Koono; Kuno; Bagundji; Barkinji; Barkungee; Bahkunji; Bahkunjy; Parkungi; Parkengee; Bakanji; Bakandi; Bargunji
2565,Panyjima,,-23.01539682,117.6751312,pany1241,pnw,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,pnw,Pandjima; Panjtjima; Bandjima; Panjima; Banjima; Bailko-Pandjima; Mandanjongo; Pand'ima; Panytyima; Banyjima
2566,Pini,,-26.80165,121.99466,pini1248,pii,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,pii,Bandjanu; Banjanu; Bini; Biniridjara; Birni; Birniridjara; Buranudjara; Jabura; Madutjara; Nana; Nangaritjara; Pandjanu; Piniiri; Piniridjara; Piniritjara; Pirniritjara; Tjubun; Wordako
2567,Pintiini,,-29.403367,126.990833,pint1251,pti,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,pti,Bindinini; Bindunda; Pindiini; Pindini; Wangada; Wanggada; Wanggaji; Wangkatha; Wangkathaa; Wangkatja; Wonga; Wongaidya; Won-gaii; Wongai-I; Wonggai; Wonggaii; Wonkai; Mount Margaret
2568,Pintupi-Luritja,,-23.10008732,128.3208828,pint1250,piu,,AU,Australia,Pama-Nyungan,threatened,ISO 639-3,piu,Panika; Bindubu; Pi:ntubi; Pintunala; Pintubu; Pindu; Pindubu; Pintudjara; Puntubu; Pintubidjara; Pintularapi; Pintubitjara; Bindooboo; Bindiboo; Bindibu; Bindaboo; Bindubi; Bindabu; Ilda; Ilta; Kalgonei; Kalguni; Kalgo-neidjara; Manggawara; Maiadjara; Maiidjara; Matju:na-latara; Teitudjara; Wankawinan; Wiluraratja; 'Wanka'winan; 'Wan-ka'winan; Wenamba; Wananwanari; Loridja; Pintubi; Binddibu; Kukatja; Kukacha; Luritja; Luritcha; Loritja; Loritcha; Lurritji; Aluridja; Loorudgie; Loorudgee; Juluridja; Maduntara; Maiulatara
2569,Pitcairn-Norfolk,,-29.022622,167.942864,pitc1234,pih,,NF PN,Australia; Pacific,Pidgin or Creole,endangered,ISO 639-3,pih,Pitcairnese; Pitcairn English; Pitkern; Norfuk; Norf'k; Norfolkese; Norfolk Language
2570,Pitjantjatjara,,-25.97129594,130.0189562,pitj1243,pjt,,AU,Australia,Pama-Nyungan,vulnerable,ISO 639-3,pjt,Bidjandja; Bidjandjadjara; Bidjandjara; Bidjuwongga; Ituarre; Mamoo; Mamu; Mulatara; Nangatadjara; Partutu; Peechintarra; Pidjandja; Pid-jandjara; Pijandarra; Pitdjandjara; Pitjandjadjara; Pitjanjarra; Pitjantjara; Pitjanzazara; Pitjendadjara; Pitjentara; Pitjindjatjara; Pitjinjara; Pitjinjiara; Pitjintara; Pitjintjitjira; Pituari; Tjitiadjara; Wanudjara; Wirtjapakandja; Woŋga-pitja; Wongapitcha; Wongapitjira; Pitjandjara; Pitkindjara; Pitjindjiara; Pitjangjadjara
2571,Rembarrnga,,-13.15456146,134.3934424,remb1249,rmb,,AU,Australia,Gunwinyguan,severely endangered,ISO 639-3,rmb,Rembarranga; Rembarunga; Rembarrunga; Rainbargo; Kaltuy; Rembarnga; Rainbarngo
2572,Ritharrngu,,-13.09134716,136.0384241,rita1239,rit,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,rit,Ritarungo; Ridarngo; Rittarungo; Ritaringo; Ritarngo; Ritarnugu; Ridharrngu; Wagelak; Wawilag; Buranad-jini; Dhiyakuy; Diakui; Dijogoi; Djikai; Jikai; Ridarngu; Ridarno; Ritar-ingo; Ritarngu; Ritarrngu; Ritharingau; Ritharrŋu; Tchikai; Yakuy; Ritharngu
2573,Kuuk Thaayorre,,-14.818,141.847,thay1249,thd,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,thd,Thayore; Thaayorre; Taiol; Thaayorre; Tayore; Koko-Taiyor; Da:jor; Koko-Daiyuri; Kokkotaijari; Kokotaiyari; Gugujak; Daiyuri; Taiol; Kuuk Thayorre; Koko Daiyuri; Koko Taiyor; Kuuk Thaayoore; Thaayore; Thayorre; Taior; Gugudayor; Kuktayor; Kukudayore; Behran; Thaayorr; Koko Thayorr; Thayore; Ku-k Thayori; Dha:yore; Ku·k Thayori; Kuuk-Thaayorre
2574,Tiwi,,-11.6788294,130.8353696,tiwi1244,tiw,,AU,Australia,Isolate,threatened,ISO 639-3,tiw,Tunuvivi; Diwi; Wonga:k; Wongak; Wunuk; Ni-mara; Woranguwe
2575,Umpila,,-13.48164763,143.5323774,umpi1239,ump,,AU,Australia,Pama-Nyungan,critically endangered,ISO 639-3,ump,Ombila; Ompeila; Ompela; Oom-billa; Umpilo; Umbila; Koko-umpilo; ʔumpila
2576,Wagiman,,-14.18804631,131.6147964,wage1238,waq,,AU,Australia,Isolate,severely endangered,ISO 639-3,waq,Wogeman; Wageman; Wagaman; Wongkakaringa; Wakiman; Woggeman; Wogiman; Ongkakaringa
2577,Wajarri,,-27.017537,116.147032,waja1257,wbv,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wbv,Watjari; Watjarri; Wadjari; Wadjeri; Wadgaree; Wajeri; Wajjari; Wajari; Waian-wonga; Baialdju; Pidong; Wad'arri; Iirrawad-'ari; Irawadjari; Kurduwongga; Kurduwonga; Maliara; Miliarra; Miliara; Cheangwa; Wardal; Yajeri; Jamadj; Yamaidyi; Muliara; Malleyearra; Meloria; Waianwonga
2578,Walmajarri,,-18.417079,125.528069,walm1241,wmt,,AU,Australia,Pama-Nyungan,endangered,ISO 639-3,wmt,Juwaliny; Tjuwalinj; Tjiwaliny; Djualin; Tjiwarliñ; Tjiwarliny; Djuwarliny Walmatjari; Walmatjiri; Walmajiri; Wolmeri; Pililuna; Walmatjari; Walmadjari; Warmala; Wulumari; Wolmera; Walmaharri; Wolmaharry
2579,Warnman,,-22.00041801,124.0387199,wanm1242,wbt,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wbt,Mardu; Nanidjara; Nanid-jara; Nenidjara; Njanidjara; Nyaani; Wanmanba; Wanmin; Warumala; Wanman
2580,Wardaman,,-14.465267,132.246841,ward1246,wrr,,AU,Australia,Yangmanic,severely endangered,ISO 639-3,wrr,Wartaman; Warduman; Wadaman; Wadderman; Wordaman; Waduman; Waderman; Warda'man; Wardman
2581,Warlmanpa,,-18.979026,134.293442,warl1255,wrl,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wrl,Wolperi; Wolpirra; Albura; Alpira; Alpiri; Elpira; Ilpara; Ilpira; Ilpirra; Nam-bulatji; Njambalatji; Ulperra; Wailbri; Walbiri; Walbrai; Wal-bri; Waljbiri; Waljpiri; Walmala; Walmanba; Walpari; Wanaeka; Wanajaga.; Wanajaka; Wanajeka; Waneiga; Waringari; Warrabri
2582,Warlpiri,,-20.200346,132.184067,warl1254,wbp,,AU,Australia,Pama-Nyungan,threatened,ISO 639-3,wbp,Albura; Alpira; Alpiri; Elpira; Ilpara; Ilpira; Ilpirra; Nam-bulatji; Njambalatji; Ulperra; Wailbri; Walbiri; Walbrai; Wal-bri; Waljbiri; Waljpiri; Walmala; Walmanba; Walpari; Wanaeka; Wanajaga.; Wanajaka; Wanajeka; Waneiga; Waringari; Warrabri; Wolperi; Wolpirra; Waibry; Walmama; Ngaliya; Ngardilpa; Walpiri; Ngalia; Ngallia; Nambuda
2583,Warumungu,,-19.08616819,134.5462824,waru1265,wrm,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wrm,Waramanga; Warramunga; Aira-manga; Leenaranunga; Uriminga; Waramunga; Warimunga; Warramonga; Warrmunga; Wurmega
2584,Wik-Iiyanh,,-14.768206,142.717761,wiki1239,wij,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wij,Wik-Iyanh; Wikianji; Wikianyi; Wik-Iyena; Wik-Iiyanyi; Wik-Iiyeny
2585,Wik-Mungkan,,-22.48008965,128.9740522,wikm1247,wim,,AU,Australia,Pama-Nyungan,threatened,ISO 639-3,wim,Wik-Munkan; Wik-Mungkhn; Munkan; Wik Mungkan; Wik Mimungkum; Wik-Mungkana; Wikmunkan; Mimungkum; Munkanj; Munkanu; Monkanu; Munggano; Wikmungkan; Wikmungken; Wik Mongkan; Wik Monkan; Wik-Mungken; Wik-Mongken; Munggan; Mungkañ; Wik-Mungkanha; Mungkanhu; Wik Munkan
2586,Wik-Ngatharr,,-14.192111,141.771564,wika1238,wik,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wik,Wik-Ngathara; Wik-Ngatharra; Wik-Ngathrr; Wikngatara; Wik Ngathara; Wikalkan
2587,Kugu-Nganhcara,,-14.167,141.842,wikn1246,wua,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,wua,Wik Nganychara; Wik Ngencherr; Wik-Ngencherra; Wik-Natjerra; Ngandjara; Wik-nantjara; Wik Ngantjera; Wiknantyara; Kugu Nganychara; Nantjara; Ngantjeri; Wik-Nantjara; Wik Njinturawik-Nganhcara; Wikngenchera; Kugu Nganchara
2588,Worrorra,,-15.69549526,124.8442304,worr1237,wro,,AU,Australia,Worrorran,dormant,ISO 639-3,wro,Worora; Worrora; Wurora; Wo'rora; Worrara; Wurara; Wurura; Maialnga; Yangibaia; Wororra; Ong Komi
2589,Wubuy,,-13.870039,135.736922,nung1290,nuy,,AU,Australia,Gunwinyguan,endangered,ISO 639-3,nuy,Nunggubuyu; Nangabuya; Ningburia; Nuggaboju; Nugubuyu; Nungabuya; Nungabuyu; Nungbuju; Nunggabuyu; Nungguboiju; Nungguboiyu; Nunggubuju; Nunggubu'ju; Nungkubuyu; Nun-guboiyu; Nungubuju; Nungubuyu; Yingkwira; Nunggubuju̇; Nunggebuyu
2590,Yir-Yoront,,-15.15400921,141.7960017,yiry1245,yiy,,AU,Australia,Pama-Nyungan,severely endangered,ISO 639-3,yiy,Jir Joront; Yirʔ Yoront; Kokomindjin; Kokomandjoen; Kokominjen; Yir Yiront; Gwandera; Kokomindjen; Mandjoen; Millera; Mind'jana; Mundjun; Myunduno; Jirjoront; Koka-mungin; KokoMandjoen; Koko-manjoen; Kokomindjan; Kokominjan; Koko-Minychéna; Kuuk-Thawvnhon; Yirrq-Thuch; Yirrq Yorront; Yirr-Yorront; Yir-yiront; Yir Yoront
2591,Ayapanec Zoque,,18.223405,-93.111446,taba1264,zoq,Widely reported from Daniel Suslak's research that there are only 2 speakers who don't talk to each other.,MX,"Mexico, Central America, Caribbean",Mixe-Zoquean,critically endangered,ISO 639-3,zoq,Ayapanec; Ayapaneco; Ayapa; Zoque; Tabasco; Zoque de Tabasco; Zoque de Ayapanec; Zoque; Numde Oode; Numdi Oodi
2592,Saba,,11.1487,18.0175,saba1276,saa,,TD,Africa,Afro-Asiatic,threatened,ISO 639-3,saa,Jelkung
2593,Sarwa,,10.5958,17.0397,saru1245,swy,,TD,Africa,Afro-Asiatic,threatened,ISO 639-3,swy,Sarua; Saroua
2594,Tamki,,11.48,18.2125,tamk1242,tax,,TD,Africa,Afro-Asiatic,endangered,ISO 639-3,tax,Temki
2595,Ubi,,12.1534,18.6946,ubii1238,ubi,,TD,Africa,Afro-Asiatic,vulnerable,ISO 639-3,ubi,Oubi
2596,Boruca,,8.83333333333,-83.25,boru1252,brn,,CR,"Mexico, Central America, Caribbean",Chibchan,awakening,ISO 639-3,brn,Brunca; Brunka; Brúncajc; Brúnkajk
2597,Southern Emberá,,5.0,-76.0,embe1262,cmi,"The Emberá dialect continuum (Catío, Chamí, Napipí River, Saija, Sambú) includes Southern Emberá and Northern Emberá (Emperã, Eberã Bed’ea, Eperã Pedea, Atrato, Darién, Dariena, Panama Embera, Eberã, Cholo [Choco]). 

Ethnologue lists 6 distinct Emberá languages, 2 Northern Emberá: 
     Emberá-Catío [cto]
     Northern Emberá [Emp]  

and 4 Southern Emberá:
     Emberá-Baudó [bdc]
     Emberá-Chamí [cmi]
     Epena (Emberá-Saija) [sjia]
     Emberá-Tadó [tdc].",CO PA,"South America; Mexico, Central America, Caribbean",Chocoan,vulnerable,ISO 639-3,cmi,Emberá- Baudó (Baudó; Catrú); Emberá-Chamí (Chami); Epena (Emberá-Saija; Saija; Epená Saija; Epéna Pedée; Southern Embera; Southern Empera; Cholo
2598,Emerillon,,2.8991,-52.8881,emer1243,eme,,GF,South America,Tupian,endangered,ISO 639-3,eme,Emerilon; Melejo; Mereo; Mereyo; Emereñon; Teco; Wayampí; Oyampí; Emérillon; Karipuna; Guayapi; Guaiapi; Oiampí; Wajapae; Wayãpi; Waiãpi; Waiampi; Wayapae; Oyampík; Oyanpík; Wajapuku; Emerenhão; Wayampí language area
2605,Sáliva,,5.3097,-69.873,sali1298,slc,,CO VE,South America,Saliban,critically endangered,ISO 639-3; Glottolog,slc; sali1298,Saliba; Sáliba (in Colombia)
2606,Saliba,,-10.5833333333,150.716666667,sali1295,sbe,,PG,Pacific,Austronesian,threatened,ISO 639-3,sbe,
2607,South Marquesan,,-8.91666666667,-140.083333333,sout2866,mqm,,PF,Pacific,Austronesian,threatened,ISO 639-3,mqm,Marquesan; Marquesas-Inseln Sprache; Marquesas; Marquesan; South
2608,Jaminjung,,-15.02818965,130.3565783,djam1255,djd,,AU,Australia,Mirndi,severely endangered,ISO 639-3,djd,Baj Subgroup; Dyaminydyung; Djamadjong; Djamindjun; Djamundon; Djamunjun; Dyamindyung; Jaminjang; Kaminjung; Murinyuwan; Murinyuwen; Tjamindjung; Tjaminjun; Yilngali; Djamindjung; Jilngali; Jaminjungan
2625,Ninzo,,12.799812,8.51689,ninz1246,nin,,NG,Africa,Niger-Congo,critically endangered,ISO 639-3,nin,Ninzam; Nunzo; Gbhu D Amar Randfa; Amar Tita; Ancha; Incha; Kwasu; Akiza; Sambe; Fadan Wate; Hate
2645,Papi,,-4.5,142.0,papi1255,ppe,,PG,Pacific,,severely endangered,ISO 639-3,ppe,Paupe; Baiyamo
2646,Piu,,-6.9591,146.4257,piuu1237,pix,,PG,Pacific,Austronesian,endangered,ISO 639-3,pix,Sanbiau; Lanzog; Kuruko
2647,Puare,,-2.8689,141.6577,puar1240,pux,,PG,Pacific,Sko,severely endangered,ISO 639-3,pux,Puari; Bkwala
2648,Samosa,,-5.0116,145.5386,samo1306,swm,,PG,Pacific,Trans-New Guinea,severely endangered,ISO 639-3,swm,
2649,Sene,,-6.3753,147.7825,sene1263,sej,,PG,Pacific,Trans-New Guinea,severely endangered,ISO 639-3,sej,
2650,Sengseng,,-6.0681,150.2792,seng1281,ssz,,PG,Pacific,Austronesian,threatened,ISO 639-3,ssz,Asengseng
2651,Sepa (Papua New Guinea),,-4.3245,144.9755,sepa1241,spe,,PG,Pacific,Austronesian,endangered,ISO 639-3,spe,
2652,Sera,,-3.0033,141.9158,sera1260,sry,,PG,Pacific,Austronesian,endangered,ISO 639-3,sry,Ssia; Serra
2653,Zirenkel,,12.136,18.4735,zire1244,zrn,,TD,Africa,Afro-Asiatic,threatened,ISO 639-3,zrn,
2665,Emberá-Catío,,7.16666666667,-76.3333333333,embe1260,cto,"The Emberá dialect continuum (Catío, Chamí, Napipí River, Saija, Sambú) includes Southern Emberá and 
Northern Emberá (Emperã, Eberã Bed’ea, Eperã Pedea, Atrato, Darién, Dariena, Panama Embera, Eberã, Cholo [Choco]). 

Ethnologue lists 6 distinct Emberá languages: 
Northern Emberá (2languages)
     Emberá, Northern [emp]
     Emberá-Catío [cto] 
Southern Emberá (4 languages)
     Emberá-Baudó [bdc] 
     Emberá-Chamí [cmi] 
     Emberá-Tadó [tdc] 
     Epena [sja] 
",CO PA,"South America; Mexico, Central America, Caribbean",Chocoan,vulnerable,ISO 639-3,cto,Emperã; Eberã Bed'ea; Eperã Pedea; Atrato; Darién; Dariena; Panama Embera; Eberã; Cholo; Choco; Emberá-Catío; Catio; Katio; Embena; Eyabida (Alternate names in Panama:  Catío; Epera); Ember-Cato; Dabeiba; Catío
2668,Gavião,,-10.6666666667,-62.0,gavi1246,gvo,Not to be confused with Gavião do Parã [gvp].,BR,South America,Tupian,endangered,ISO 639-3,gvo,Gavião do Jiparaná; Gavião do Rondônia; Digüt; Ikõrõ; Gavião
2669,Gavião de Parã,,-5.3316,-46.7138,para1315,gvp,"Timbíra (Canela [Kanela], Krenjé, Krahó, Pykobyê).  Ethnologue has  
Gavião of Pará (Parakatêjê, Pukobjê) as a separate language, said to be related to Krikati-Timbira, Canela, Krahô.

Not to be confused with Gavião (do Jiparaná) [gvo].",BR,South America,Jean,endangered,ISO 639-3,gvp,Pukobyé; Piokob; Bocobu; Gavião; Parã; Parakatêjê; Pukobjê; Canela; Kanela; Krenjé; Krahó
2670,Kreye,,-2.5644,-46.6589,krey1238,xre,"Timbíra (Canela [Kanela], Krenjé, Krahó, Pykobyê). Ethnologue has Krahô and Kreye (Krem-Ye, Crenge, Crange, Creye, Crenye, Taze, Tage) as distinct languages from ""Canela"".",BR,South America,Jean,dormant,ISO 639-3,xre,Crengez; Krenjé; Crenge; Bacabal; Kremye; Kreye; Krem-Ye; Crange; Creye; Crenye; Taze; Tage; Canela; Kanela; Krahó; Pukobyé
2671,Krikatí,,-5.8674,-46.7468,krik1239,xri,"Timbíra (Canela [Kanela], Krenjé, Krahó, Pykobyê).
Ethnologue has Krinkati-Timbira (with dialects Krinkati [Karakati] and Timbira). It gives Canela as a separate language, with dialects:
Apanjekra (Apanhecra, Apaniekra), Ramkokamekra. It also lists as separate Gavião of Pará (Parakatêjê, Pukobjê), said to be related to Krikati-Timbira, Canela, Krahô; it also has Krahô and Kreye (Krem-Ye, Crenge, Crange, Creye, Crenye, Taze, Tage) as distinct languages.",BR,South America,Jean,endangered,ISO 639-3,xri,Krinkati; Krikati-Timbira; Canela; Kanela; Krenjé; Krahó; Pukobyé; Krikati-Timbita
2672,Guajibo,,6.25,-71.5,guah1255,guh,,CO VE,South America,Guajiboan,vulnerable,ISO 639-3,guh,Guahibo; Guaybo; Sikuani; Sicuani; Goahibo; Guaigua; Guayba; Wahibo; Goahiva; Hiwi; Wahivo
2673,Bwisi,,-3.5572,11.4477,bwis1242,bwz,,GA CG,Africa,Niger-Congo,threatened,ISO 639-3,bwz,Ibwisi; Mbwisi
2675,Anfillo,,8.5049,34.7415,anfi1235,myo,,ET,Africa,Afro-Asiatic,endangered,ISO 639-3,myo,Southern Mao; Mao; South Mao; Anfilo
2676,Kwama,,9.5465,34.2059,kwam1249,kmq,,ET,Africa,Koman,vulnerable,ISO 639-3,kmq,Takwama; Gwama; Goma; Gogwama; Qewama; Koma of Asosa; North Koma; Nokanoka; Afan Mao; Amam; T'wa Kwama; Mao
2677,Kwegu,,5.4191,36.0791,kweg1241,xwg,,ET,Africa,Surmic,endangered,ISO 639-3,xwg,Koegu; Kwegi; Koyego; Menja; Nidi; Bacha
2678,Dahālík,,15.732898,40.081897,daha1247,dlk,,ER,Africa,Afro-Asiatic,threatened,ISO 639-3,dlk,Dahlak; Dahalik
2680,Nayi,,7.2698,36.1724,nayi1243,noz,,ET,Africa,Afro-Asiatic,severely endangered,ISO 639-3,noz,Naya; Na'o; Nao
2681,Opuuo,,8.3202,33.8873,opuu1239,lgn,,ET SS,Africa,Koman,endangered,ISO 639-3,lgn,"Opo-Shita; Opo; Opuo; Upo; Cita; Ciita; Shita; Shiita; Ansita; Kina; Kwina; ""Langa""; Shitta"
2685,Sissano,,-3.0129,142.0491,siss1243,sso,,PG,Pacific,Austronesian,endangered,ISO 639-3,sso,Sisano; Sinano; Sinama; Aissano; Siau
2686,Som,,-6.1296,146.4642,somm1240,smc,,PG,Pacific,Trans-New Guinea,severely endangered,ISO 639-3,smc,Somm
2687,Asaba,,-5.0526,141.9818,suar1238,seo,,PG,Pacific,Isolate,threatened,ISO 639-3,seo,Duranmin; Akiapmin; Suarmin; Wani
2688,Sumariup,,-4.7,143.3,suma1269,siv,,PG,Pacific,Sepik,severely endangered,ISO 639-3,siv,Sogoba; Latoma
2689,Susuami,,-7.2044,146.5493,susu1251,ssu,,PG,Pacific,Trans-New Guinea,severely endangered,ISO 639-3,ssu,
2690,Ts'amay,,5.4382,37.2463,tsam1247,tsb,,ET,Africa,Afro-Asiatic,threatened,ISO 639-3,tsb,Tsamai; S'amai; Tamaha; Tsamako; Tsamakko; Bago S'aamakk-Ulo; Kuile; Kule; Cule; Tsamay; Tsemay
2691,Taulil,,-4.41666666667,152.083333333,taul1251,tuh,,PG,Pacific,East New Britain,endangered,ISO 639-3,tuh,Butam; Neu-Pommern
2692,Guajá,,-3.4914,-46.2963,guaj1256,gvj,,BR,South America,Tupian,endangered,ISO 639-3,gvj,Awá; Avá; Awá Guajá; Ayaya; Guaxare; Wazaizara
2693,Tenis,,-1.6394,150.6939,teni1244,tns,,PG,Pacific,Austronesian,severely endangered,ISO 639-3,tns,Tench
2694,Guajajára,,-4.8282,-46.8017,guaj1255,gub,,BR,South America,Tupian,vulnerable,ISO 639-3,gub,Guajajára; Guazazzara; Tenetehara; Tenetehára; Guajajara; Guajajra
2695,Turaka,,-9.796,149.447,tura1265,trh,,PG,Pacific,Trans-New Guinea,severely endangered,ISO 639-3,trh,
2696,Guajiro,,12.0,-72.0,wayu1243,guc,,CO VE,South America,Arawakan,vulnerable,ISO 639-3,guc,Goajiro; Wayuu; Wahiro; Guajira; Goahiro; Wayuunaiki
